Impacto,Circuito,Servicio,Motivo,Solicita,Número de instalación,Municipio,Dirección,Nombre del responsable,Fecha y hora esperada,Inicio,Fin,Horas,Estado,Fecha de registro,Explicación,Barrio,Nombre del contratista ,Tipo de aviso
Bajo,América,Agua,Modernización,Unidad Vinculación y Desarrollos Urbanísticos Provisión Agua,48,Envigado,De CL37B Sur hasta CL37B Sur entre CR27 y CR 27,Yaneth Moreno Vélez,02/17/2020 05:00:00 PM,02/17/2020 01:00:00 PM,02/17/2020 05:00:00 PM,4,ABIERTA,02/01/2020 0:00,"Instalaciones afectadas: 48 | Motivo: Cambio de hidrante | Rango Aproximado: De CL37B Sur hasta CL37B Sur entre CR27 y CR 27 | Responsable: Juan Pablo García Montoya - 380 48 12 - Unidad Vinculación y Desarrollos Urbanísticos Provisión Aguas | Solicitud HIDRO: N.A | Circuito: América | Observaciones: Empalme de Tee 4"" a 90mm PEAD, Proyecto Punta del Parque, CR 27 CL 37B Sur. Ejecutor: contratista: Carlos Mario Ospina.  Auxiliar: Fernando Palacio, Celular: 3004641707.",El Escobero,Carlos Mario Ospina.,Volantes
Alto,Volador Centro,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",10377,Medellín,De CL65 hasta CL80 entre CR65 y CR 70,Julio César Rúa Arango,02/18/2020 05:00:00 AM,02/17/2020 08:00:00 PM,02/18/2020 05:00:00 AM,9,ABIERTA,02/07/2020 0:00,"Instalaciones afectadas: 10377 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL65 hasta CL80 entre CR65 y CR 70 | Responsable: Luis Fernando Ángel Toro - 380 76 26 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Volador Centro | Observaciones: Ejecución de dos empalmes en red con IPID 9087963-9104916. Ejecutor: Contratista: Consorcio Redes Iguaná. Afecta VRP # 08505-08503. Auxiliar: Saul Ferraro, celular: 3166307431 (G.C:11).","SAN GERMAN, PROGRESO, BOSQUES DE SAN PABLO, LA PILARICA, FACULTAD DE MINAS UNIV. NACIONAL, CORDOBA, CEMENTERIO UNIVERSAL",Consorcio Redes Iguaná.,IVR + Plan medios
Medio,Volador Centro,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",2797,Medellín,De CL50 hasta CL60 entre CR63C y CR 70,Julio César Rúa Arango,02/19/2020 02:00:00 AM,02/18/2020 11:00:00 PM,02/19/2020 02:00:00 AM,3,ABIERTA,02/07/2020 0:00,"Instalaciones afectadas: 2797 | Motivo: Preaislada | Rango Aproximado: De CL50 hasta CL60 entre CR63C y CR 70 | Responsable: Luis Fernando Ángel Toro - 380 76 26 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Volador Centro | Observaciones: Preaislada para programar dos empalmes en redes de 6"" y 8"" con IPID 9084198-2585952. Ejecutor: Contratista: Consorcio Redes Iguaná. Auxiliar: Saul Ferraro, celular: 3166307431 (G.C:3).","CARLOS E. RESTREPO, NUEVA VILLA DE LA IGUANÁ, SURAMERICANA, UNIVERSIDAD NACIONAL",Consorcio Redes Iguaná.,IVR
Alto,Aures,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",14646,Medellín,De CL 80A hasta CL 83 entre CR 89A y CR 91C; De CL 81A hasta CL 84A entre CR 88 y CR 90; De CL 81A hasta CL 85 entre CR 90 A y CR 92; De CL 80 hasta CL 82 entre CR 90 y CR 92; De CL 83 hasta CL 87B entre CR 92A y CR 94AA; De CL 79A hasta CL 82 entre CR 94 y CR 94AA; De CL 79BB hasta CL 88 entre CR 95 y CR 98; De CL 88 hasta CL 92 entre CR 91 y CR 95,Jorge Humberto Marin Posada,02/20/2020 04:00:00 AM,02/19/2020 04:00:00 PM,02/20/2020 04:00:00 AM,12,ABIERTA,02/10/2020 0:00,"Instalaciones afectadas: 14646 | Motivo: Instalar Accesorio | Rango Aproximado: De CL 80A hasta CL 83 entre CR 89A y CR 91C; De CL 81A hasta CL 84A entre CR 88 y CR 90; De CL 81A hasta CL 85 entre CR 90 A y CR 92; De CL 80 hasta CL 82 entre CR 90 y CR 92; De CL 83 hasta CL 87B entre CR 92A y CR 94AA; De CL 79A hasta CL 82 entre CR 94 y CR 94AA; De CL 79BB hasta CL 88 entre CR 95 y CR 98; De CL 88 hasta CL 92 entre CR 91 y CR 95 | Responsable: Ana Caterine Serna Marín - 380 15 34 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 4 | Solicitud HIDRO: N.A | Circuito: Aures | Observaciones: Instalación Accesorios Macromedidor Nuevo bombeo Porvenir - Aures. Ejecutor: Contratista: MEJIA ACEVEDO S.A.S. Ingeniera: Ana Caterine Serna Marín, celular: 3007797313. (G.C=3).",AURES NO. 2;PICACHO;AURES NO. 1;MONTECLARO (SAN CRISTOBAL),MEJIA ACEVEDO S.A.S.,IVR + Plan medios
Alto,San Antonio De Prado,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,12578,Medellín,De CL 64 SUR hasta CL 48 SUR entre CR 54E y CR 75A; De  CL 48 SUR hasta CL 42 SUR entre CR 56 y CR 75; De CL 42 SUR hasta CL 36 SUR entre CR 55 y CR 87,Jorge Humberto Marin Posada,02/21/2020 04:00:00 AM,02/20/2020 09:00:00 PM,02/21/2020 04:00:00 AM,7,ABIERTA,02/10/2020 0:00,"Instalaciones afectadas: 12578 | Motivo: Lavado de tanque | Rango Aproximado: De CL 64 SUR hasta CL 48 SUR entre CR 54E y CR 75A; De  CL 48 SUR hasta CL 42 SUR entre CR 56 y CR 75; De CL 42 SUR hasta CL 36 SUR entre CR 55 y CR 87 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: San Antonio De Prado | Observaciones: Lavado del tanque San Antonio de Prado. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=5).",SAN ANTONIO DE PRADO,Ingeniería Total Ltda.,IVR + Plan medios
Alto,Machado,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,7617,Bello,"Municipio Bello: De CL 30C hasta CL 32D entre CR 42 y CR 45; De CR 45 entre CL 32D y CL 38; De CR 43 hasta CR 45 entre CL 38 y AV 38C; De AV 38C hasta AV 38A entre DG 42DC y DG 42F; De AV 36C hasta AV 36A entre DG 42C y DG 42F; De DG 44 hasta DG 46 entre AV 35 y AV 39; De DG 44 hasta DG 44A entre AV 36D y AV 35; De AV 35 hasta AV 34 entre DG 42E y DG 44; De AV 34 hasta AV 31 entre DG 42EE y DG 44.
Municipio Copacabana: De CR 87 hasta CR 79 entre CL 38 y CL 40; De CL 40 hasta CL 47 entre CR 86 y CR 82; De CL 46 entre CR 81 y CR 78",Jorge Humberto Marin Posada,02/26/2020 04:00:00 AM,02/25/2020 08:00:00 PM,02/26/2020 04:00:00 AM,8,ABIERTA,02/18/2020 12:00:00 AM,"Instalaciones afectadas: 7617 | Motivo: Lavado de tanque | Rango Aproximado: Municipio Bello: De CL 30C hasta CL 32D entre CR 42 y CR 45; De CR 45 entre CL 32D y CL 38; De CR 43 hasta CR 45 entre CL 38 y AV 38C; De AV 38C hasta AV 38A entre DG 42DC y DG 42F; De AV 36C hasta AV 36A entre DG 42C y DG 42F; De DG 44 hasta DG 46 entre AV 35 y AV 39; De DG 44 hasta DG 44A entre AV 36D y AV 35; De AV 35 hasta AV 34 entre DG 42E y DG 44; De AV 34 hasta AV 31 entre DG 42EE y DG 44.
Municipio Copacabana: De CR 87 hasta CR 79 entre CL 38 y CL 40; De CL 40 hasta CL 47 entre CR 86 y CR 82; De CL 46 entre CR 81 y CR 78 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Machado | Observaciones: Lavado del tanque Machado. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=7).",URB. CINCO ESTRELLAS;LA CAMILA;FONTIDUENO;ALCALA (BELLO);LAS VEGAS;LA GABRIELA,Ingeniería Total Ltda.,IVR + Plan medios
Bajo,Volador Centro,Agua,Modernización,"Dirección Proyectos Aguas, Saneamiento, Gas y Locativos",78,Medellín,De CL50 hasta CL52B entre CR80 y CR 80,Julio César Rúa Arango,02/27/2020 03:00:00 AM,02/26/2020 08:00:00 PM,02/27/2020 03:00:00 AM,7,ABIERTA,02/14/2020 12:00:00 AM,"Instalaciones afectadas: 78 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL50 hasta CL52B entre CR80 y CR 80 | Responsable: Luis Fernando Ángel Toro - 380 76 26 - Dirección Proyectos Aguas, Saneamiento, Gas y Locativos 2 | Solicitud HIDRO: N.A | Circuito: Volador Centro | Observaciones: Empalme de red de 8” a 110 mm con IPID 2652716. Ejecutor: Contratista Consorcio Redes Iguaná. Auxiliar Saúl Ferraro, celular: 316637431 (G.C:140).",LOS COLORES,Consorcio Redes Iguaná.,Volantes
Alto,Girardota,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,6266,Girardota,De CL 2 hasta CL7 entre CR 7 y  CR 14; De CL 7 hasta CL 22 entre  CR 15 y CR 24,Jorge Humberto Marin Posada,02/27/2020 04:00:00 AM,02/26/2020 08:00:00 PM,02/27/2020 04:00:00 AM,8,ABIERTA,02/18/2020 12:00:00 AM,"Instalaciones afectadas: 6266 | Motivo: Lavado de tanque | Rango Aproximado: De CL 2 hasta CL7 entre CR 7 y  CR 14; De CL 7 hasta CL 22 entre  CR 15 y CR 24 | Responsable: Claudia Helena García Betancur - 380 46 12 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Girardota | Observaciones: Lavado del tanque Girardota. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=21).",LA CEIBA;CENTRO;EL LLANO;EL PARAÍSO;EL SALADO;LA FERRERÍA;LA FLORIDA;GIRARDOTA LA NUEVA;GUADUALES;GUAYACANES;JUAN XXIII (GIRARDOTA);MONTECARLO;NARANJAL (GIRARDOTA);NUEVO HORIZONTE;SANTA ANA(GIRARDOTA);SAN JOSÉ (GIRARDOTA); AURELIO MEJÍA,Ingeniería Total Ltda.,IVR + Plan medios
Bajo,Las Brisas,Agua,Modernización,Unidad Vinculación y Desarrollos Urbanísticos Provisión Agua,126,Medellín,De CL6 hasta CL6A entre CR16 y CR 16,Yaneth Moreno Vélez,02/28/2020 12:00:00 PM,02/28/2020 08:00:00 AM,02/28/2020 12:00:00 PM,4,ABIERTA,02/13/2020 12:00:00 AM,"Instalaciones afectadas: 126 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL6 hasta CL6A entre CR16 y CR 16 | Responsable: Claudia Marcela Escudero Sanudo - 380 4694 - Unidad Vinculación y Desarrollos Urbanísticos Provisión Aguas | Solicitud HIDRO: N.A | Circuito: Las Brisas | Observaciones: Empalme red 75 PVC a red Ipid 9235888 de 4"". Ejecutor: Contratista: URBANIZADOR Jeisson Stiven Toro Zapata.  Auxiliar: JOSE OLIVERIO GIRALDO , Celular: 3014303514. (G.C=0).",El Tesoro,URBANIZADOR Jeisson Stiven Toro Zapata.,Volantes
Alto,Palenque,Agua,Modernización,"Dirección Proyectos Agua, Saneamiento, Gas y locativos",21584,Medellín,De CL 50 hasta CL 54 entre CR 80 y 86; De CL 54A hasta CL 59A  entre CR 80 y 85D; De CL 58B hasta CL 58D entre CR 85D y 92C; De CL 61 hasta CL 76 entre CR 80 y 88ª; De CL 76 hasta CL 76HH entre CR 81C y 86; De CL 77 AC hasta CL 78 entre CR 79A y 84; De CL 75 hasta CL 77AC entre CR 73 y 79A; De CL 78B hasta CL 84 entre CR 72A y 80; De CL 80 hasta CL 85 entre CR 71 y 72,Yaneth Moreno Vélez,12/15/2020 03:00:00 PM,12/14/2020 08:00:00 PM,12/15/2020 03:00:00 PM,19,ABIERTA,12/14/2020 12:00:00 AM,"Instalaciones afectadas: 21584 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL 50 hasta CL 54 entre CR 80 y 86; De CL 54A hasta CL 59A  entre CR 80 y 85D; De CL 58B hasta CL 58D entre CR 85D y 92C; De CL 61 hasta CL 76 entre CR 80 y 88ª; De CL 76 hasta CL 76HH entre CR 81C y 86; De CL 77 AC hasta CL 78 entre CR 79A y 84; De CL 75 hasta CL 77AC entre CR 73 y 79A; De CL 78B hasta CL 84 entre CR 72A y 80; De CL 80 hasta CL 85 entre CR 71 y 72 | Responsable: Luis Fernando Ángel Toro - 380 76 26 - Dirección Proyectos Agua, Saneamiento, Gas y locativos 2 | Solicitud HIDRO: N.A | Circuito: Palenque | Observaciones: Empalme 315mm HD A 12"" AC Ipid 9776582 en CL 76 xCR 85C C. Oriental;  Empalme PEAD 250 mm A PEAD 110 mm Ipid 9776810 en CL76 x CR80. Ejecutor: Contratista: Consorcio Redes Iguaná. Auxiliar: Luis Fernando Patiño, Celular: 3006759254. (G.C=13).","Alfonso López, Cordoba, Altamira, López De Mesa, Bosques De San Pablo, Cementerio Universal, Robledo, Palenque, Facultad De Minas, Santa Rosa De Lima, Ferrini, Calasanz Parte Alta, El Pesebre, Fuente Clara, San German, Calasanz, Blanquizal, El Diamante, Bello Horizonte, La Pilarica, Villa Flora",Consorcio Redes Iguaná.,IVR + Plan medios
Bajo,Aguas Frías,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,1927,Medellín,De CL 30 hasta CL 31 entre CR 89DB y CR 89E; De CL 29C hasta CL 31AA CR 100 y CR 110; De  116005572500000000 hasta  116005650300000000,Jorge Humberto Marin Posada,12/15/2020 03:00:00 PM,12/15/2020 08:00:00 AM,12/15/2020 03:00:00 PM,7,ABIERTA,12/07/2020 0:00,"Instalaciones afectadas: 1927 | Motivo: Lavado de tanque | Rango Aproximado: De CL 30 hasta CL 31 entre CR 89DB y CR 89E; De CL 29C hasta CL 31AA CR 100 y CR 110; De  116005572500000000 hasta  116005650300000000 | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Aguas Frías | Observaciones: Lavado del tanque Aguas Frías. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=1).",LAS MERCEDES (MEDELLIN);LAS VIOLETAS,Ingeniería Total Ltda.,IVR
Medio,Manzanillo,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,2080,Itagüí,De: 163010180000000000 hasta 163011920000000000 entre 163011722000000000 y 163008615000000128; De 163014378000000000 hasta CR 68 entre CL 62 y CL 72,Jorge Humberto Marin Posada,12/17/2020 04:00:00 AM,12/16/2020 09:00:00 PM,12/17/2020 04:00:00 AM,7,ABIERTA,12/10/2020 0:00,"Instalaciones afectadas: 2080 | Motivo: Lavado de tanque | Rango Aproximado: De: 163010180000000000 hasta 163011920000000000 entre 163011722000000000 y 163008615000000128; De 163014378000000000 hasta CR 68 entre CL 62 y CL 72 | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Manzanillo | Observaciones: Lavado del tanque Manzanillo. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=0).",EL PROGRESO,Ingeniería Total Ltda.,IVR
Alto,Pajarito,Agua,Lavado de tanque,Unidad Operación Mantenimiento Provisión Aguas,13369,Medellín,"De CL 64B hasta CL 64GG entre CR 115B y CR 117; De CR 97  hasta CR 117 entre CL 64B y CL 64CC; De CL 64 entre CR 103 y CR 118; De CR 115 hasta CR 118 entre CL 63 y CL 64; De CR 119 hasta CR 120 entre CL 61 hasta CL 63; De CR 94B hasta CR 115 entre CL 64G y CL 65C;
Urbanizaciones: Puerta del Sol, Las Flores, La Aurora y Mirador de la Huerta, Villa Campiña Etapa III",Jorge Humberto Marin Posada,12/18/2020 04:00:00 AM,12/17/2020 10:00:00 PM,12/18/2020 04:00:00 AM,6,ABIERTA,12/07/2020 0:00,"Instalaciones afectadas: 13369 | Motivo: Lavado de tanque | Rango Aproximado: De CL 64B hasta CL 64GG entre CR 115B y CR 117; De CR 97  hasta CR 117 entre CL 64B y CL 64CC; De CL 64 entre CR 103 y CR 118; De CR 115 hasta CR 118 entre CL 63 y CL 64; De CR 119 hasta CR 120 entre CL 61 hasta CL 63; De CR 94B hasta CR 115 entre CL 64G y CL 65C;
Urbanizaciones: Puerta del Sol, Las Flores, La Aurora y Mirador de la Huerta, Villa Campiña Etapa III | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Pajarito | Observaciones: Lavado del tanque Pajarito. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=4).",NAZARETH (SAN CRISTOBAL);SANTA MARGARITA;PAJARITO (SAN CRISTOBAL);CUCARACHO;MONTECLARO (SAN CRISTOBAL),Ingeniería Total Ltda.,IVR + Plan medios
Bajo,Gerona,Agua,Mantenimiento,Unidad Operación Mantenimiento Provisión Aguas,314,Medellín,De CR27 hasta CR29 entre CL45 y CL 47,Jorge Andrés Lora Hoyos,01/12/2021 18:00,01/12/2021 15:00,01/12/2021 18:00,3,ABIERTA,01/30/2020 12:00:00 AM,Instalaciones afectadas: 314 | Motivo: Cambio de válvula | Rango Aproximado: De CR27 hasta CR29 entre CL45 y CL 47 | Responsable: León Humberto Posada Ríos - 300 3638342 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Gerona | Observaciones: Cambio de válvula de 3 pg IPID 2627294. Ejecutor: Redyco SAS. Auxiliar: Marco Tulio Cataño Fuentes - 3013817705. (G.C:0).,Miraflores,Redyco SAS.,Volantes
Bajo,Nutibara,Agua,Mantenimiento,Unidad Operación Mantenimiento Provisión Aguas,138,Medellín,De CIRC73 hasta CIRC73 entre TRAN35 y TRAN 38,Jorge Andrés Lora Hoyos,01/13/2021 07:00:00 PM,01/13/2021 01:00:00 PM,01/13/2021 07:00:00 PM,6,ABIERTA,12/30/2020 12:00:00 AM,Instalaciones afectadas: 138 | Motivo: Cambio de válvula | Rango Aproximado: De CIRC73 hasta CIRC73 entre TRAN35 y TRAN 38 | Responsable: León Humberto Posada Ríos - 300 3638342 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Nutibara | Observaciones: Cambio de válvula de 8 pg IPID 4686496. Ejecutor: Redyco SAS. Auxiliar: Marco Tulio Cataño Fuentes - 3013817705. (G.C:0).,Laureles,Redyco SAS.,Volantes
Alto,San Cristóbal,Agua,Programado,Unidad Operación Mantenimiento Provisión Aguas,10320,Medellín,De CL 44 hasta CL 48CC entre CR 103A y CR 108; De CL 48BB hasta CL 48CB entre CR 108 y CR 112; De CL 52 hasta CL 57 entre CR 122 y CR 127; De CL 59 hasta CL 63 entre CR 126 y CR 133; De CL 62 hasta CL 63 entre CR 133 y CR 136; De CL 60CC hasta CL 63 entre CR 126 y CR 121;  De CL 48DD hasta CL 49A entre CR 98C y CR 99EB; De CL 48DD entre CR 99EB y CR 99F; De CL 48D entre CR 99 y CR 99F,Yaneth Moreno Vélez,01/14/2021 04:00:00 AM,01/13/2021 08:00:00 PM,01/14/2021 04:00:00 AM,8,ABIERTA,01/08/2020 0:00,"Instalaciones afectadas: 10320 | Motivo: Lavado de tanque | Rango Aproximado: De CL 44 hasta CL 48CC entre CR 103A y CR 108; De CL 48BB hasta CL 48CB entre CR 108 y CR 112; De CL 52 hasta CL 57 entre CR 122 y CR 127; De CL 59 hasta CL 63 entre CR 126 y CR 133; De CL 62 hasta CL 63 entre CR 133 y CR 136; De CL 60CC hasta CL 63 entre CR 126 y CR 121;  De CL 48DD hasta CL 49A entre CR 98C y CR 99EB; De CL 48DD entre CR 99EB y CR 99F; De CL 48D entre CR 99 y CR 99F | Responsable: Yeny Alexandra Tamayo Ruíz - 380 53 35  - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: San Cristóbal | Observaciones: Lavado del tanque San Cristobal según cronograma de lavados del mes de enero 2021. Ejecutor:  Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C:5).",ANTONIO NARINO;JUAN XXIII - LA QUIEBRA;EL SOCORRO;LA GABRIELA (SAN CRISTOBAL);EDUARDO SANTOS (SAN CRISTOBAL);SANTA MARGARITA;OLAYA HERRERA,Ingeniería Total Ltda.,IVR + Plan medios
Alto,La Montaña,Agua,Programado,Unidad Operación Mantenimiento Provisión Aguas,10276,Medellín,De CL 68 hasta CL 72 entre CR 25 y CR 28; De CL 72 hasta CL 81 entre CR 24 y CR 30; De CL 81 hasta CL 85A entre CR 24 y CR 25C; De CL 85B hasta CL 99A entre CR 22AA y CR 31BA; De CL 99A hasta CL 107ED entre CR 21B y CR 28B,Yaneth Moreno Vélez,01/14/2021 03:00:00 PM,01/14/2021 09:00:00 AM,01/14/2021 03:00:00 PM,6,ABIERTA,01/08/2020 0:00,"Instalaciones afectadas: 10276 | Motivo: Lavado de tanque | Rango Aproximado: De CL 68 hasta CL 72 entre CR 25 y CR 28; De CL 72 hasta CL 81 entre CR 24 y CR 30; De CL 81 hasta CL 85A entre CR 24 y CR 25C; De CL 85B hasta CL 99A entre CR 22AA y CR 31BA; De CL 99A hasta CL 107ED entre CR 21B y CR 28B | Responsable: Yeny Alexandra Tamayo Ruíz - 380 53 35  - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: La Montaña | Observaciones: Lavado del tanque El Toldo según cronograma de lavados del mes de enero 2021. Ejecutor:  Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C:5).",VERSALLES NO. 2 (STA. ELENA);LA CRUZ (STA. ELENA);ORIENTE (STA. ELENA);VERSALLES NO. 1;EL RAIZAL; CARPINELO (STA. ELENA);SAN JOSE LA CIMA NO. 1 S.E.;LA AVANZADA (STA. ELENA);MARIA CANO-CARAMBOLAS S.E.;SAN JOSE LA CIMA NO. 2 S.E.;LA SALLE;EL COMPROMISO (STA. ELENA); LA ESPERANZA NO. 2 (STA. ELENA),Ingeniería Total Ltda.,IVR + Plan medios
Bajo,Corazón Alto,Agua,Mantenimiento,Unidad Operación Mantenimiento Provisión Aguas,196,Medellín,De CL34CC hasta CL36C entre CR112E y CR 118,Jorge Andrés Lora Hoyos,01/14/2021 04:00:00 PM,01/14/2021 01:00:00 PM,01/14/2021 04:00:00 PM,3,ABIERTA,01/30/2020 12:00:00 AM,Instalaciones afectadas: 196 | Motivo: Cambio de válvula | Rango Aproximado: De CL34CC hasta CL36C entre CR112E y CR 118 | Responsable: León Humberto Posada Ríos - 300 3638342 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Corazón Alto | Observaciones: Cambio de válvula de 3 pg IPID 2636388. Ejecutor: Redyco SAS. Auxiliar: Marco Tulio Cataño Fuentes - 3013817705. (G.C:1).,"El Corazón, Las Independencias, Nuevos Conquistadores",Redyco SAS.,Volantes
Medio,Corazón,Agua,Mantenimiento,Unidad Gestión Infraestructura Agua y Saneamient,2107,Medellín,De CL34DD hasta CL39BF entre CR112 y CR 117,Jorge Andrés Lora Hoyos,01/16/2021 02:00:00 AM,01/15/2021 08:00:00 PM,01/16/2021 02:00:00 AM,6,ABIERTA,12/23/2020 12:00:00 AM,Instalaciones afectadas: 2107 | Motivo: Empalme de red nueva a red existente  | Rango Aproximado: De CL34DD hasta CL39BF entre CR112 y CR 117 | Responsable: Carlos Esteban Arboleda- 3013669438 - Unidad Gestión Infraestructura Agua y Saneamiento | Solicitud HIDRO: N.A | Circuito: Corazón | Observaciones: Empalme a red HD 250mm con derivación a Tuberia PEAD 90mm PN16. Ejecutor: Sanear SA. Auxiliar: Miller Alexander Rodriguez - 3008135709. (G.C:1).,"Las Independencias, Nuevos Conquistadores, Veinte de Julio",Sanear SA.,IVR
Alto,Copacabana,Agua,Preventivo,Unidad Operación Mantenimiento Provisión Aguas,17328,Copacabana,De CL 46  entre CR 66A y CR 69; De CL 47 hasta CL 50 entre CR 63 y CR 69; De CL 50 hasta CL 53 entre CR 63 y CR 63C; De CL 42 hasta CL 54 entre CR 55 y CR 62; De CL 38 hasta CL 52 entre CR 49 y CR 54; De CL 47A hasta CL 54 entre CR 43 y CR 49; De CL 50  entre CR 42 y CR 43; De CL 49 hasta CL 50 entre CR 25 y CR 31; De CL 50 hasta CL 51 entre CR 30 y CR 34C,Jorge Humberto Marin Posada,01/19/2021 03:00:00 AM,01/18/2021 08:00:00 PM,01/19/2021 03:00:00 AM,7,ABIERTA,01/13/2021 12:00:00 AM,"Instalaciones afectadas: 17328 | Motivo: Lavado de tanque | Rango Aproximado: De CL 46  entre CR 66A y CR 69; De CL 47 hasta CL 50 entre CR 63 y CR 69; De CL 50 hasta CL 53 entre CR 63 y CR 63C; De CL 42 hasta CL 54 entre CR 55 y CR 62; De CL 38 hasta CL 52 entre CR 49 y CR 54; De CL 47A hasta CL 54 entre CR 43 y CR 49; De CL 50  entre CR 42 y CR 43; De CL 49 hasta CL 50 entre CR 25 y CR 31; De CL 50 hasta CL 51 entre CR 30 y CR 34C | Responsable: Yeny Alexandra Tamayo Ruiz - 380 53 35 - Unidad Operación Mantenimiento Provisión Aguas                  | Solicitud HIDRO: N.A | Circuito: Copacabana | Observaciones: Lavado del tanque Copacabana. Ejecutor: Contratista: Ingeniería Total Ltda. Auxiliar: John Jairo Osorio Jiménez, celular: 3014301876. (G.C=9).",COPACABANA (FICTICIO),Ingeniería Total Ltda.,IVR + Plan medios
